wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,271.826,270.85,0.8937,0.8972,1.2697753565182812
0,271.644,270.528,0.9243,0.9295,0.6145948412556785
0,271.637,271.103,0.7794,0.7783,0.9399418761758602
0,272.415,271.325,0.9281,0.9325,0.9644573325243586
0,272.229,271.226,0.9001,0.9035,1.3148380945582843
0,272.102,270.939,0.915,0.9204,0.5707891073914129
0,271.822,271.268,0.8001,0.7987,0.9500179470053487
0,272.783,271.667,0.9264,0.9315,0.9810428127852019
0,272.362,271.333,0.8989,0.9024,1.3264921762273558
0,272.195,271.043,0.9092,0.9143,0.5431955866682301
0,271.971,271.398,0.8224,0.821,0.9547507048788322
0,272.769,271.664,0.9255,0.9304,1.049476783611121
0,272.543,271.524,0.9011,0.9051,1.3007898211927622
0,272.355,271.236,0.9053,0.9098,0.5263623663534439
0,272.112,271.534,0.8404,0.8401,0.9727652664263535
0,272.949,271.86,0.9244,0.929,1.0915082622506156
0,272.792,271.776,0.9025,0.9064,1.2795751352398628
0,272.391,271.319,0.9103,0.9144,0.518402053708453
0,272.315,271.711,0.8566,0.8568,1.0127665410716198
0,273.257,272.185,0.9242,0.9283,1.1127224383454086
0,273.102,272.091,0.9052,0.9088,1.2877124706194267
0,272.638,271.606,0.9215,0.9258,0.520979182493512
0,272.719,272.069,0.8642,0.8642,1.0334979835111888
0,273.33,272.264,0.9243,0.9283,1.125024039809721
0,273.188,272.211,0.9099,0.913,1.2934075856689085
0,272.698,271.708,0.9297,0.9335,0.5148889274115014
0,272.95,272.295,0.8607,0.8604,0.9859357680757445
0,273.346,272.289,0.925,0.9289,1.1144228151305493
0,273.222,272.264,0.9116,0.9145,1.2715652643869215
0,272.584,271.606,0.9285,0.9322,0.5087819489835977
0,272.895,272.266,0.8524,0.8519,0.8743928354738877
0,273.591,272.561,0.9307,0.9349,1.1083692698322056
0,273.487,272.474,0.9032,0.9066,1.21964641340315
0,273.4,272.372,0.9224,0.926,0.5012385982980936
0,273.286,272.599,0.8428,0.8438,0.7483480087491651
0,274.372,273.314,0.931,0.9348,1.1397828004466357
0,274.2,273.097,0.8946,0.8988,1.1481566590018
0,274.058,273.001,0.9168,0.9208,0.4958121784707317
0,274.017,273.174,0.8312,0.8326,0.6487536008728771
0,274.831,273.652,0.9152,0.9207,1.2068074724804088
0,274.589,273.458,0.8915,0.8956,1.0907706505279582
0,274.182,273.124,0.9106,0.9145,0.4911227585362994
0,274.219,273.252,0.8224,0.8247,0.581120923047116
0,271.46,270.323,0.9104,0.9152,0.13822008535024705
0,271.46,270.573,0.9561,0.9591,1.2345658303294196
0,271.46,270.454,0.9561,0.9599,0.6925681552823849
0,271.46,270.159,0.8892,0.8956,0.5692877792110457
0,271.46,270.343,0.9133,0.9179,0.15868706438998023
0,271.46,270.562,0.9549,0.958,1.2683745213707027
0,271.46,270.364,0.9457,0.9504,0.7264395078849557
0,271.46,270.216,0.8693,0.8749,0.6065280702380529
0,271.46,270.319,0.9102,0.9151,0.2181604829375985
0,271.46,270.562,0.9542,0.9573,1.2642370738223554
0,271.46,270.316,0.9383,0.9434,0.7736268756405092
0,271.46,270.26,0.8575,0.8624,0.6504497968215446
0,271.46,270.337,0.9218,0.9266,0.25692550463206093
0,271.46,270.577,0.9558,0.9587,1.2811630883125227
0,271.46,270.327,0.9351,0.9401,0.8051269291756105
0,271.46,270.304,0.8422,0.8465,0.7036458933478814
0,271.46,270.411,0.9359,0.94,0.3256069095970592
0,271.46,270.584,0.9564,0.9592,1.286706520575324
0,271.46,270.346,0.9339,0.9386,0.8388138661010638
0,271.46,270.378,0.8252,0.8285,0.7518217230144851
0,271.46,270.422,0.9359,0.9398,0.46856566717482523
0,271.46,270.526,0.9487,0.9522,1.2798451051072488
0,271.46,270.357,0.9301,0.9347,0.8571853283231279
0,271.46,270.476,0.8127,0.8156,0.7906192736561417
0,271.46,270.405,0.9312,0.9353,0.6745504836004143
0,271.46,270.311,0.9179,0.9229,1.2703426246475606
0,271.46,270.421,0.9379,0.9419,0.8462947591685234
0,271.46,270.631,0.7997,0.8022,0.8257905604870166
0,271.461,270.419,0.9302,0.9341,0.7957016922190554
0,271.46,270.256,0.8995,0.9049,1.2378417196494218
0,271.46,270.395,0.935,0.9392,0.7826275027659803
0,271.46,270.772,0.7858,0.7868,0.8554151009773981
0,271.677,270.633,0.9299,0.9344,0.9219060025594878
0,271.481,270.361,0.8891,0.8934,1.2536105601811018
0,271.46,270.419,0.9389,0.9429,0.7325683592256275
0,271.46,270.837,0.7809,0.7812,0.881626294402268
0,271.893,270.84,0.9283,0.9328,1.033685764251809
0,272.1,271.027,0.8844,0.8886,1.2878729739513493
0,271.588,270.535,0.9354,0.9401,0.6731380236880077
0,271.545,270.945,0.7888,0.7886,0.9046985973803492
0,272.119,271.061,0.9274,0.9317,1.0435120046091173
0,272.243,271.24,0.8942,0.8975,1.2923457041905237
0,272.088,270.987,0.9264,0.9312,0.624947510107937
0,271.794,271.208,0.8097,0.8088,0.9300225867141174
0,272.685,271.609,0.9271,0.9318,0.9906461431783535
0,272.557,271.545,0.9031,0.9073,1.2946222206359972
0,272.46,271.343,0.9221,0.9266,0.5922884981109758
0,272.095,271.484,0.8279,0.8274,0.9681778181132193
0,272.896,271.817,0.9242,0.9287,0.9852549035603392
0,272.756,271.737,0.9036,0.9076,1.292196825623429
0,272.659,271.569,0.9211,0.9259,0.5799142928522993
0,272.458,271.814,0.8371,0.8375,0.9837964034609168
0,273.152,272.076,0.9215,0.9258,1.0247740563801095
0,273.05,272.038,0.9054,0.909,1.274163654255021
0,272.698,271.666,0.9256,0.9298,0.575985377269506
0,272.486,271.845,0.8549,0.8552,0.9101402619650951
0,273.27,272.229,0.9261,0.9299,1.0655718823451434
0,273.214,272.215,0.9068,0.9101,1.2419985927916262
0,272.916,271.902,0.9294,0.9333,0.5735009406882065
0,272.859,272.174,0.8663,0.8664,0.7660556357165802
0,273.799,272.738,0.9293,0.9337,1.0740800375255568
0,273.463,272.465,0.9077,0.9109,1.180565789540771
0,273.281,272.296,0.9356,0.9389,0.5644497356385718
0,272.999,272.321,0.8648,0.8647,0.6303237598976206
0,273.789,272.741,0.93,0.9342,1.0607370508787404
0,273.716,272.739,0.9124,0.9159,1.1050290364191646
0,273.519,272.551,0.9373,0.9409,0.5527803582263058
0,273.231,272.554,0.858,0.8588,0.5635565662076244
0,274.084,272.962,0.9191,0.9238,1.063909642946368
0,273.943,272.965,0.9132,0.9165,1.076262842051057
0,273.674,272.714,0.9357,0.9391,0.5488121835693127
0,273.753,273.013,0.851,0.8518,0.5322217066990256
0,274.382,273.229,0.915,0.9197,1.1047198584633897
0,274.12,273.149,0.9144,0.9174,1.1160781204590766
0,273.728,272.76,0.9311,0.9345,0.548058613287922
0,273.824,273.035,0.8422,0.8434,0.520697638847109
0,274.437,273.288,0.9118,0.9164,1.1775145946882983
0,274.237,273.262,0.9119,0.9149,1.1813075820999015
0,274.098,273.134,0.9337,0.9368,0.5550411200562884
0,274.252,273.317,0.8299,0.8318,0.52370707632066
0,271.465,270.286,0.9157,0.921,0.14277821682225839
0,271.46,270.577,0.9564,0.9594,1.0852967119250712
0,271.46,270.49,0.9588,0.9623,0.6807077850234281
0,271.46,270.145,0.9066,0.9133,0.5295369468676868
0,271.46,270.336,0.9157,0.9204,0.13719654520147045
0,271.46,270.577,0.9562,0.9592,1.1469084753713041
0,271.46,270.466,0.9557,0.9594,0.7215238129228634
0,271.46,270.154,0.8893,0.8958,0.5629374964947255
0,271.46,270.348,0.915,0.9196,0.17361443510271096
0,271.46,270.577,0.956,0.9589,1.1789645291715316
0,271.46,270.41,0.9483,0.9526,0.7584706296237758
0,271.46,270.198,0.8674,0.8731,0.5842052076906997
0,271.46,270.358,0.9154,0.9198,0.21736765358200816
0,271.46,270.568,0.9543,0.9573,1.243965115508354
0,271.46,270.361,0.9412,0.9459,0.8181941335726268
0,271.46,270.24,0.8591,0.8643,0.6116355738198059
0,271.46,270.335,0.9143,0.919,0.22540735113417937
0,271.46,270.58,0.9548,0.9577,1.250679946770814
0,271.46,270.443,0.9475,0.9513,0.8521364584236206
0,271.46,270.258,0.8548,0.8597,0.6493752708621191
0,271.46,270.332,0.9187,0.9234,0.28544640626513645
0,271.46,270.589,0.9556,0.9584,1.2521904014112872
0,271.46,270.395,0.94,0.9443,0.8746212009197842
0,271.46,270.356,0.8389,0.8426,0.6965282231954848
0,271.46,270.363,0.9272,0.9318,0.3995256790035333
0,271.46,270.584,0.9544,0.9573,1.2356518790820517
0,271.46,270.375,0.9308,0.9353,0.9138828244099667
0,271.46,270.445,0.8186,0.8215,0.7329504978764411
0,271.46,270.367,0.9272,0.9317,0.6042066862792084
0,271.46,270.478,0.9396,0.9431,1.2485245216256318
0,271.46,270.413,0.9335,0.9376,0.9674740099830219
0,271.46,270.578,0.8077,0.8106,0.7671122656564678
0,271.46,270.369,0.9241,0.9285,0.759971244002794
0,271.46,270.28,0.9105,0.9157,1.2667965615169299
0,271.46,270.449,0.9389,0.9426,0.9302225020776718
0,271.46,270.688,0.7884,0.7903,0.8047566192328676
0,271.627,270.561,0.9249,0.9297,0.8880845650655423
0,271.504,270.317,0.8951,0.9002,1.2853135372425855
0,271.46,270.446,0.9394,0.9431,0.8417672191829014
0,271.46,270.764,0.7915,0.7926,0.8369834245129582
0,272.097,271.033,0.9259,0.9302,1.0306138691602125
0,272.193,271.029,0.8862,0.8913,1.2854218820902141
0,271.676,270.666,0.9412,0.9454,0.7691302840419512
0,271.539,270.881,0.8081,0.8085,0.861236354922425
0,272.388,271.346,0.929,0.9329,1.1146955892175208
0,272.256,271.171,0.8841,0.8883,1.288418777054346
0,272.147,271.1,0.9362,0.9405,0.7123397388506778
0,271.864,271.213,0.8229,0.8226,0.8840346601540789
0,272.627,271.602,0.9299,0.9341,1.0944405072068446
0,272.385,271.37,0.8926,0.8958,1.269282476686738
0,272.351,271.262,0.9261,0.9305,0.6705772613481669
0,272.116,271.457,0.8308,0.8306,0.8614341798677427
0,272.95,271.946,0.9334,0.9371,1.0301351633840303
0,272.753,271.738,0.9028,0.9067,1.2433472694549106
0,272.439,271.384,0.9241,0.928,0.6524553746692298
0,272.265,271.605,0.8371,0.8379,0.7385551640978318
0,273.425,272.398,0.9312,0.9348,0.9744041033380411
0,273.147,272.127,0.9062,0.9098,1.196545762314348
0,272.965,271.969,0.9328,0.9365,0.6332896554888776
0,272.776,272.07,0.8485,0.849,0.6162414789963954
0,273.748,272.685,0.9274,0.9318,0.9652266574212398
0,273.368,272.356,0.9087,0.9119,1.1373757093400907
0,273.415,272.437,0.9388,0.942,0.6169639989191008
0,273.135,272.405,0.8618,0.862,0.5516246118705165
0,273.671,272.571,0.9193,0.9242,0.9844646234952812
0,273.208,272.215,0.9065,0.9098,1.091510403654663
0,273.11,272.175,0.9416,0.9445,0.5991443051398797
0,273.09,272.394,0.8681,0.868,0.5439461487867926
0,274.058,272.903,0.9129,0.918,1.0153009437473552
0,273.595,272.574,0.9037,0.9078,1.0980302141913907
0,273.227,272.276,0.9358,0.9388,0.592149051918851
0,273.172,272.497,0.8682,0.8685,0.5393240301224169
0,274.14,273.005,0.9114,0.9161,1.0527042364110069
0,273.819,272.805,0.9037,0.9074,1.1376997241667643
0,273.541,272.501,0.9157,0.9197,0.5898467876390001
0,273.558,272.848,0.8648,0.8656,0.5386343960475799
0,274.389,273.297,0.9182,0.9223,1.0964155445539505
0,273.922,272.937,0.9066,0.91,1.1801912987615546
0,273.697,272.628,0.9044,0.9089,0.5844930735776233
0,273.74,272.988,0.8569,0.8579,0.543418241703334
0,274.762,273.666,0.918,0.9227,1.1629135331637208
0,274.461,273.443,0.9061,0.9092,1.2147772175003697
0,274.153,273.093,0.9063,0.9102,0.5793448323331617
0,274.002,273.144,0.8432,0.8448,0.5397383918055605
0,271.47,270.344,0.92,0.9247,0.14339259584057756
0,271.488,270.594,0.9551,0.9581,1.0717808833801554
0,271.462,270.489,0.9583,0.9619,0.71547811943936
0,271.46,270.141,0.9057,0.9125,0.5390852635711483
0,271.46,270.346,0.9147,0.9193,0.19638954179051968
0,271.46,270.553,0.9512,0.9544,1.1520185792294004
0,271.46,270.413,0.9468,0.9509,0.8779939122942088
0,271.46,270.228,0.8668,0.8722,0.5807024824991206
0,271.46,270.32,0.9131,0.9179,0.333558809583293
0,271.46,270.601,0.955,0.9577,1.1666719012098934
0,271.46,270.453,0.9401,0.9438,0.9352433297813217
0,271.46,270.369,0.8356,0.8391,0.6653649309397194
0,271.46,270.314,0.9121,0.917,0.5016207879347179
0,271.46,270.558,0.9482,0.9514,1.2159356661041232
0,271.46,270.425,0.9343,0.9382,0.9767547021663873
0,271.46,270.491,0.8136,0.8165,0.7154230547638594
0,271.46,270.316,0.9121,0.917,0.7082653097642927
0,271.46,270.455,0.9329,0.9365,1.2092796724671524
0,271.46,270.424,0.9327,0.9366,0.947560226988829
0,271.46,270.62,0.8112,0.8137,0.7516803393615555
0,271.609,270.477,0.9133,0.9181,0.8351702161288515
0,271.559,270.357,0.9024,0.9077,1.1944886887979076
0,271.46,270.476,0.9407,0.9442,0.8814558488372688
0,271.46,270.723,0.8166,0.818,0.7820589599914343
0,272.231,271.1,0.9165,0.9214,0.9874123171521365
0,272.264,271.041,0.889,0.8947,1.1777245542565509
0,271.679,270.693,0.943,0.9469,0.8422961969683838
0,271.621,270.934,0.8247,0.8253,0.7983229237303258
0,272.584,271.476,0.9192,0.9237,1.1235097612334488
0,272.54,271.36,0.8888,0.8936,1.1490059806355892
0,272.158,271.15,0.9417,0.9456,0.7791605186276659
0,272.019,271.309,0.832,0.8321,0.7543043241066011
0,272.814,271.741,0.9229,0.9275,1.1672430952465929
0,272.771,271.633,0.88,0.8852,1.1180369953042066
0,272.304,271.247,0.9329,0.937,0.7330627176456791
0,272.092,271.39,0.8357,0.8356,0.6144884848546651
0,273.008,271.939,0.9228,0.9272,1.155734883981788
0,272.885,271.818,0.8889,0.8932,1.0988917724197358
0,272.566,271.475,0.9238,0.9281,0.6929139410502057
0,272.301,271.589,0.8392,0.8405,0.5435968959838477
0,273.619,272.492,0.9173,0.9219,1.1006959563153575
0,273.218,272.182,0.8995,0.9032,1.081268374011513
0,272.838,271.79,0.9248,0.9291,0.6452674970555694
0,272.529,271.823,0.8466,0.8474,0.5332875650706408
0,273.737,272.581,0.9114,0.9168,1.0269513034522493
0,273.46,272.43,0.9058,0.9091,1.0907772276975316
0,273.216,272.217,0.9337,0.9372,0.6046815171337817
0,273.031,272.3,0.8594,0.8597,0.5338522329235774
0,273.695,272.568,0.911,0.9161,0.9658703022948714
0,273.272,272.263,0.908,0.9114,1.1217373414978613
0,273.173,272.214,0.9381,0.9412,0.5819890074592241
0,272.966,272.286,0.872,0.8719,0.5400059653398459
0,273.797,272.733,0.9166,0.9209,0.9641952144718126
0,273.363,272.348,0.905,0.9083,1.156277678921956
0,273.24,272.292,0.9367,0.9397,0.5769847501440349
0,273.547,272.827,0.8761,0.8771,0.5570709671498422
0,274.324,273.276,0.921,0.9247,1.0011459570801446
0,273.827,272.757,0.899,0.9033,1.1698513763619587
0,273.705,272.669,0.9214,0.9256,0.5860802108773129
0,273.896,273.149,0.8746,0.8754,0.5537466922955342
0,274.631,273.591,0.9242,0.9283,1.0523584506431862
0,274.197,273.104,0.8981,0.9023,1.1615878511010387
0,274.029,272.978,0.9179,0.922,0.6051973915659272
0,273.789,273.047,0.8678,0.8686,0.5386421458907986
0,274.902,273.84,0.9227,0.9268,1.1153475957640988
0,274.489,273.383,0.8974,0.9013,1.1522724885664322
0,273.965,272.922,0.9142,0.9181,0.6288405826658441
0,273.881,273.097,0.8579,0.859,0.4952175309611335
0,271.46,270.327,0.9101,0.9149,0.3956669708820036
0,271.46,270.599,0.9506,0.9533,1.2581447283221079
0,271.46,270.421,0.9336,0.9376,0.9569607868130301
0,271.46,270.421,0.8295,0.8325,0.6740340483243514
0,271.46,270.326,0.91,0.9148,0.6229546787129142
0,271.46,270.547,0.9431,0.9463,1.2274372492135437
0,271.46,270.44,0.934,0.9377,0.9265031381766455
0,271.46,270.557,0.8299,0.8328,0.6983108400932021
0,271.651,270.518,0.9113,0.9165,0.7778441159825222
0,271.617,270.539,0.9177,0.9226,1.1873868242468124
0,271.46,270.442,0.9333,0.937,0.8915128509735742
0,271.46,270.681,0.8335,0.8354,0.7063904085493007
0,271.934,270.812,0.913,0.9181,0.9147358680079334
0,272.142,270.906,0.8919,0.8979,1.1674959848674114
0,271.692,270.709,0.9398,0.9436,0.8557118893811854
0,271.629,270.916,0.8393,0.8401,0.663489672824053
0,272.47,271.319,0.9117,0.9166,1.0711893969908173
0,272.528,271.315,0.8894,0.8946,1.1700960572672627
0,272.009,271.021,0.9415,0.9452,0.836746442465062
0,272.072,271.339,0.8452,0.8454,0.5618112199374916
0,272.901,271.734,0.9104,0.9159,1.1659277123176621
0,272.911,271.7,0.8874,0.8932,1.1720959756899654
0,272.622,271.591,0.9387,0.943,0.7976744861904932
0,272.558,271.771,0.8487,0.8504,0.4818664885562349
0,273.041,271.891,0.91,0.9151,1.2016797785176385
0,273.139,271.98,0.8804,0.8854,1.1761735149108004
0,272.881,271.797,0.93,0.9346,0.7536150979182493
0,272.795,271.988,0.8508,0.8524,0.48250952160013866
0,273.687,272.532,0.911,0.9163,1.2254213212462974
0,273.514,272.383,0.8825,0.8867,1.1931522997149893
0,273.105,272.017,0.924,0.9284,0.718698740140619
0,273.0,272.201,0.8487,0.8498,0.5190626258712201
0,273.788,272.699,0.9161,0.9207,1.205270454232587
0,273.638,272.553,0.8934,0.8981,1.2103555240576547
0,273.141,272.095,0.927,0.9311,0.6978759311283671
0,273.04,272.287,0.8537,0.8542,0.5376938098127291
0,274.032,272.973,0.9167,0.9208,1.15440950783397
0,273.688,272.643,0.9037,0.9079,1.2159999082255408
0,273.232,272.216,0.9302,0.9339,0.696197223312752
0,273.054,272.341,0.8668,0.8669,0.5562322505646679
0,274.089,273.083,0.9233,0.9268,1.0908655861073864
0,273.539,272.523,0.9084,0.9123,1.216316020251564
0,273.418,272.414,0.9305,0.9339,0.7160409008173027
0,273.483,272.746,0.8738,0.875,0.566749348656269
0,274.256,273.252,0.9247,0.928,1.0532521299322402
0,273.898,272.855,0.9077,0.9117,1.2447049196208695
0,273.691,272.698,0.9316,0.9353,0.7470862119072263
0,273.766,273.016,0.8757,0.8767,0.5475060290721092
0,274.404,273.365,0.9191,0.9226,1.0456601387833768
0,273.872,272.819,0.9039,0.908,1.277047513676944
0,273.783,272.809,0.9322,0.9356,0.8016356757914271
0,273.887,273.131,0.8739,0.8747,0.5258536299347892
0,274.525,273.451,0.9139,0.9177,1.087544880259824
0,274.12,273.047,0.9007,0.9047,1.2914204136988676
0,273.881,272.882,0.9242,0.9278,0.8936115289115039
0,274.014,273.25,0.8706,0.8713,0.4715777559105301
0,271.46,270.424,0.9416,0.9456,0.39053152707601474
0,271.459,270.545,0.9606,0.9638,0.08769834754987688
0,271.46,270.583,0.9614,0.9643,0.15433165250110895
0,271.46,270.578,0.8406,0.8436,0.6086690663988213
0,271.46,270.363,0.9341,0.9387,0.43230782173321175
0,271.459,270.523,0.959,0.9625,0.08737815665900181
0,271.46,270.553,0.9575,0.9607,0.16001911967899335
0,271.46,270.571,0.8407,0.8437,0.6248204024819891
0,271.46,270.36,0.9329,0.9375,0.5053266405959222
0,271.459,270.5,0.9577,0.9612,0.08875477354652202
0,271.46,270.525,0.9549,0.9584,0.16313435270964088
0,271.46,270.575,0.8443,0.8473,0.6298983342935662
0,271.46,270.381,0.9345,0.9389,0.5828123263295825
0,271.459,270.477,0.9565,0.96,0.10492084452896759
0,271.46,270.506,0.9537,0.9572,0.1710728434276741
0,271.46,270.575,0.8452,0.8483,0.6230636863760817
0,271.46,270.409,0.937,0.9411,0.662885439982053
0,271.459,270.467,0.9561,0.9598,0.1453923613058486
0,271.46,270.472,0.9498,0.9534,0.17885944741578422
0,271.46,270.573,0.8468,0.8499,0.5991361474101757
0,271.46,270.408,0.9361,0.9402,0.7304186954770487
0,271.459,270.459,0.9551,0.9588,0.16559039019440894
0,271.46,270.477,0.9498,0.9534,0.1763931617830758
0,271.46,270.562,0.8502,0.8532,0.5672355493466169
0,271.46,270.407,0.9347,0.9388,0.7917258187046546
0,271.459,270.456,0.9544,0.9582,0.1775477864510307
0,271.46,270.516,0.9534,0.9569,0.16910474015081606
0,271.46,270.553,0.8549,0.858,0.539183156327594
0,271.46,270.425,0.935,0.939,0.866205228085024
0,271.459,270.461,0.9541,0.9578,0.23487939306491
0,271.46,270.534,0.9537,0.9571,0.1596315765322511
0,271.46,270.531,0.8625,0.8656,0.5107247632983741
0,271.46,270.447,0.9358,0.9394,0.8791683704425057
0,271.459,270.467,0.9535,0.9571,0.3293894959032901
0,271.46,270.544,0.9516,0.9549,0.15412638362743653
0,271.46,270.533,0.8754,0.8786,0.4803181004726385
0,271.46,270.47,0.9369,0.9404,0.8835289318982527
0,271.459,270.47,0.9518,0.9554,0.4121084672135745
0,271.46,270.543,0.9448,0.9481,0.15963004695793162
0,271.46,270.567,0.8921,0.8951,0.4454341186847701
0,271.46,270.478,0.9361,0.9396,0.8669368744678358
0,271.467,270.484,0.9506,0.9542,0.4634402165877237
0,271.516,270.597,0.9362,0.9394,0.1816113045739371
0,271.46,270.601,0.9083,0.9109,0.39776360938750743
0,271.489,270.503,0.9325,0.9362,0.8135843024886172
0,271.656,270.678,0.9501,0.954,0.5434148766398312
0,271.934,270.98,0.9278,0.9312,0.19828626493246929
0,271.672,270.825,0.9221,0.9245,0.3949451137748365
0,272.135,271.089,0.9225,0.9266,0.7912805596202577
0,271.813,270.832,0.9492,0.953,0.6582740793237243
0,271.953,271.033,0.9312,0.9342,0.2072829661505203
0,271.738,270.89,0.9284,0.9307,0.37505427439543576
0,272.198,271.163,0.9226,0.9265,0.7872087817960263
0,272.044,271.051,0.9486,0.9524,0.6834083504560681
0,272.069,271.231,0.9437,0.9458,0.22914058317570224
0,271.704,270.842,0.9281,0.9306,0.34379614853186363
0,272.479,271.447,0.9239,0.9275,0.8109057119403669
0,272.322,271.313,0.9484,0.9521,0.699225423564622
0,272.298,271.503,0.9472,0.949,0.25311156205228086
0,271.868,270.961,0.9183,0.9211,0.3044797152952334
0,273.161,272.14,0.93,0.9338,0.8628725405719588
0,272.96,271.936,0.9487,0.9527,0.6860351394206993
0,273.142,272.298,0.9381,0.94,0.27450954199446304
0,272.8,271.807,0.912,0.9157,0.3621178995885445
0,273.326,272.342,0.9367,0.94,0.9192809471124187
0,273.457,272.407,0.9473,0.9512,0.6683494363518633
0,273.472,272.526,0.9036,0.9068,0.29417369845971864
0,273.019,272.045,0.9219,0.9252,0.409997399723657
0,273.639,272.659,0.9382,0.9418,0.9493639010263445
0,273.433,272.356,0.9433,0.9475,0.6719505131721843
0,273.473,272.505,0.8732,0.8762,0.3073309947841516
0,273.176,272.217,0.9294,0.9325,0.4201581579846329
0,271.46,270.354,0.9342,0.9389,0.36570908516159956
0,271.459,270.545,0.9611,0.9643,0.08476232964366018
0,271.46,270.576,0.9608,0.9638,0.14387833765862962
0,271.46,270.57,0.8371,0.8401,0.6348471190467693
0,271.46,270.314,0.9282,0.9333,0.3886818128514835
0,271.459,270.528,0.9601,0.9635,0.08448420204657044
0,271.46,270.537,0.9566,0.9599,0.13939046463369248
0,271.46,270.569,0.8356,0.8386,0.6079393574768143
0,271.46,270.315,0.9263,0.9313,0.43945195352133515
0,271.459,270.51,0.9591,0.9626,0.09671595295029392
0,271.46,270.494,0.9519,0.9554,0.1382955443500074
0,271.46,270.567,0.836,0.839,0.6020275527320746
0,271.46,270.356,0.9305,0.9351,0.5062586612145841
0,271.459,270.484,0.9576,0.9612,0.12200389531593356
0,271.46,270.478,0.9505,0.954,0.14011186286856367
0,271.46,270.579,0.8425,0.8454,0.5962444871592236
0,271.46,270.369,0.9321,0.9366,0.5896214813417426
0,271.459,270.452,0.9556,0.9594,0.1681600750511133
0,271.46,270.435,0.9457,0.9496,0.14585923837396056
0,271.46,270.584,0.845,0.848,0.5833419669306033
0,271.46,270.363,0.9313,0.9359,0.7136278953567222
0,271.459,270.442,0.9548,0.9588,0.1651366164796337
0,271.46,270.472,0.949,0.9526,0.14417670662254695
0,271.46,270.579,0.8461,0.8491,0.556982302825124
0,271.46,270.351,0.9292,0.9339,0.8151322316999181
0,271.459,270.454,0.9551,0.9589,0.1918863220365772
0,271.46,270.516,0.9535,0.9571,0.13826107794200873
0,271.46,270.555,0.8485,0.8515,0.5306799977566243
0,271.46,270.336,0.9257,0.9305,0.8874216985412959
0,271.459,270.462,0.955,0.9587,0.25637144182773935
0,271.46,270.499,0.9478,0.9513,0.1347660006220269
0,271.46,270.52,0.8584,0.8615,0.4963199971447946
0,271.46,270.33,0.9227,0.9276,0.9235923072608893
0,271.459,270.455,0.9529,0.9567,0.3440377193027181
0,271.46,270.479,0.936,0.9395,0.13517771104301674
0,271.46,270.495,0.8724,0.8756,0.4298362845620064
0,271.46,270.342,0.9216,0.9263,0.9311382072369261
0,271.459,270.452,0.9508,0.9545,0.40544528457730217
0,271.46,270.486,0.9278,0.9312,0.13849663238720666
0,271.46,270.52,0.8924,0.8956,0.3760131135504988
0,271.46,270.36,0.9214,0.9259,0.8901864041237324
0,271.459,270.459,0.9493,0.953,0.4465497392075785
0,271.546,270.579,0.9269,0.9307,0.15437366480908365
0,271.46,270.597,0.9127,0.9154,0.3658105469247908
0,271.477,270.392,0.9213,0.9256,0.8417412164194704
0,271.671,270.677,0.9487,0.9527,0.5096577832389246
0,271.735,270.805,0.9327,0.936,0.17376382352791217
0,271.637,270.797,0.9233,0.9257,0.38038739018931034
0,271.939,270.839,0.9209,0.9258,0.8305906196305568
0,271.805,270.816,0.9482,0.9521,0.6284316764644399
0,272.007,271.162,0.9447,0.9469,0.19307704465847156
0,271.91,271.053,0.9269,0.9292,0.37603957518622577
0,272.397,271.268,0.9181,0.9228,0.8227128020271959
0,272.135,271.139,0.9482,0.952,0.6566828121733722
0,272.152,271.36,0.9485,0.95,0.2167433833164231
0,271.843,270.965,0.9229,0.9255,0.35875538537624985
0,272.596,271.445,0.9135,0.9182,0.8369467147292908
0,272.226,271.227,0.9479,0.9516,0.6810324116798296
0,272.331,271.491,0.9308,0.9328,0.24586137977800776
0,271.945,271.041,0.9209,0.9237,0.3181237731539313
0,273.651,272.436,0.9141,0.9193,0.8741607990496247
0,273.327,272.296,0.9483,0.9522,0.6696841429030301
0,273.242,272.254,0.8887,0.8917,0.278733716406724
0,272.599,271.625,0.91,0.9137,0.3454977999622705
0,273.639,272.443,0.9156,0.9207,0.9413333299342792
0,273.416,272.358,0.9443,0.9484,0.6395764608709398
0,273.344,272.323,0.8628,0.8658,0.3215123411154676
0,272.931,271.937,0.9081,0.9117,0.4171795159407138
0,273.361,272.188,0.9142,0.9193,0.9829521294223816
0,273.412,272.343,0.9413,0.9454,0.6160334059031373
0,273.706,272.606,0.8521,0.8568,0.36744418328379214
0,273.227,272.242,0.912,0.9152,0.4641153706923363
0,271.46,270.294,0.9258,0.931,0.3569012863720027
0,271.459,270.54,0.9609,0.9642,0.0786121152483264
0,271.46,270.557,0.9591,0.9623,0.172226601336848
0,271.46,270.553,0.8328,0.8358,0.6366560446227816
0,271.46,270.28,0.9208,0.9261,0.3648739885689812
0,271.459,270.513,0.9589,0.9624,0.0829229655386906
0,271.46,270.516,0.955,0.9585,0.1622461289023265
0,271.46,270.565,0.835,0.838,0.6230428331795264
0,271.46,270.292,0.9209,0.9262,0.3894348732747677
0,271.459,270.476,0.9566,0.9602,0.10750455048360041
0,271.46,270.444,0.9469,0.9507,0.15424645521151464
