wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,271.46,270.372,0.9226,0.927,0.7000503739809212
0,271.46,270.598,0.9357,0.9384,0.5488577648840328
0,271.461,270.5,0.9208,0.9242,1.7172982109079045
0,271.817,270.972,0.888,0.8902,0.4425062585082572
0,271.467,270.359,0.913,0.9174,0.6711324968261333
0,271.46,270.615,0.9347,0.9372,0.6101396501353673
0,271.461,270.414,0.8977,0.9014,1.659665125195658
0,271.77,270.927,0.8842,0.8863,0.4641025732538635
0,271.618,270.504,0.9007,0.9055,0.6951381460539532
0,271.469,270.633,0.9342,0.9366,0.6498485211565622
0,271.461,270.458,0.8874,0.8906,1.530320496805739
0,272.57,271.639,0.8781,0.8814,0.47723881243849836
0,271.863,270.753,0.8991,0.904,0.6870186557081165
0,271.682,270.835,0.9323,0.9346,0.6852885541953676
0,271.485,270.517,0.8834,0.8869,1.386292209877991
0,272.414,271.475,0.873,0.8756,0.4898284327471664
0,271.992,270.886,0.9012,0.906,0.6725046269623165
0,271.812,270.962,0.933,0.9353,0.6813335848633325
0,271.557,270.585,0.8782,0.8821,1.190434042206054
0,272.468,271.517,0.8746,0.8778,0.5069698622873254
0,272.244,271.099,0.8982,0.9031,0.6572272386594811
0,271.956,271.102,0.9341,0.9364,0.6547368367383358
0,272.02,271.005,0.8709,0.8745,1.0394631194138673
0,273.031,272.03,0.8789,0.8823,0.5462200139701122
0,272.811,271.664,0.903,0.9083,0.6422539807171664
0,272.565,271.675,0.9337,0.9366,0.6302674715626642
0,272.694,271.609,0.8643,0.869,1.0192318477767637
0,273.079,272.065,0.8803,0.8838,0.587024977948637
0,272.954,271.859,0.9086,0.9133,0.6552814161818766
0,272.714,271.82,0.9344,0.9372,0.6399777192007464
0,272.824,271.741,0.8619,0.8664,1.0737968623332128
0,273.402,272.344,0.8787,0.8821,0.5655296151081154
0,273.348,272.231,0.9089,0.9133,0.7211845023529952
0,273.003,272.079,0.9312,0.934,0.6554136733746998
0,272.766,271.702,0.8604,0.8648,1.1634286428087062
0,274.151,273.037,0.8786,0.883,0.5529754809236589
0,274.253,273.075,0.9083,0.9133,0.7876750980202211
0,273.935,272.934,0.9268,0.9304,0.6587037877358731
0,273.434,272.292,0.8605,0.8647,1.2716230822961971
0,274.499,273.361,0.8789,0.8829,0.6117697684734338
0,274.387,273.23,0.9097,0.9145,0.8250265381144428
0,274.453,273.546,0.9598,0.9627,0.6637090647672753
0,273.843,272.599,0.8956,0.9017,1.4059222568359226
0,271.46,270.552,0.9237,0.9269,0.6207694268685027
0,271.46,270.571,0.9634,0.9664,0.27424217240342014
0,271.46,270.628,0.9577,0.9601,0.29237012639382465
0,271.461,270.433,0.8879,0.8912,0.8994751010793698
0,271.462,270.594,0.919,0.9218,0.6208459055844759
0,271.46,270.552,0.9619,0.9651,0.28929700764277305
0,271.46,270.618,0.9557,0.9582,0.3330771976159035
0,271.461,270.441,0.8865,0.8898,1.0516595881366215
0,271.462,270.623,0.9152,0.9177,0.6162462206767857
0,271.46,270.552,0.9619,0.965,0.3012475718007679
0,271.46,270.614,0.9546,0.9572,0.37324223868497397
0,271.461,270.398,0.8959,0.8997,1.1707700896840412
0,271.46,270.624,0.9077,0.9102,0.5526564627064288
0,271.46,270.549,0.9613,0.9645,0.29558814681874035
0,271.46,270.616,0.954,0.9565,0.4039599149556679
0,271.461,270.398,0.908,0.912,1.2727608306608267
0,271.46,270.599,0.8979,0.9006,0.47970214089418917
0,271.46,270.524,0.9582,0.9617,0.30439038815497643
0,271.46,270.617,0.9525,0.955,0.4244166968332713
0,271.461,270.536,0.931,0.9344,1.3650451479353298
0,271.46,270.587,0.8964,0.8992,0.45158346632132285
0,271.46,270.33,0.9351,0.9401,0.42203096878138807
0,271.46,270.627,0.9513,0.9537,0.46526525367990085
0,271.461,270.599,0.9365,0.9392,1.4887713949207937
0,271.46,270.584,0.8958,0.8987,0.44982726007352164
0,271.46,270.345,0.9255,0.9302,0.6576975827627172
0,271.46,270.63,0.949,0.9514,0.4738346938047141
0,271.461,270.578,0.9242,0.9271,1.5713082449154399
0,271.46,270.583,0.8915,0.8944,0.4457828106437979
0,271.46,270.408,0.9345,0.9386,0.7705827168299061
0,271.46,270.621,0.9465,0.949,0.4973187581895959
0,271.461,270.562,0.9184,0.9215,1.6500061182972778
0,271.465,270.591,0.8868,0.8897,0.4455865152727997
0,271.46,270.427,0.932,0.9359,0.8007971631494956
0,271.46,270.618,0.9439,0.9464,0.49716707540291544
0,271.461,270.589,0.9268,0.9296,1.6998702411118987
0,271.79,270.888,0.883,0.8857,0.44914588570000974
0,271.46,270.378,0.9234,0.9277,0.7715617973517971
0,271.46,270.607,0.939,0.9416,0.5135284220401463
0,271.461,270.553,0.9271,0.9303,1.7031776906486926
0,271.829,270.927,0.8799,0.8826,0.45459499421311056
0,271.539,270.429,0.9163,0.9207,0.6875601250172078
0,271.464,270.61,0.9354,0.938,0.5202911799646158
0,271.461,270.412,0.9026,0.9064,1.6125962994498635
0,272.012,271.101,0.8796,0.8822,0.4721644496336669
0,271.92,270.785,0.9079,0.9131,0.637432150632479
0,271.502,270.654,0.9348,0.9373,0.5418427291684724
0,271.468,270.452,0.8921,0.8954,1.4968164459830828
0,272.341,271.398,0.8755,0.8779,0.4964068769661404
0,272.311,271.152,0.9026,0.9077,0.635965033931057
0,271.889,271.034,0.9359,0.9382,0.5552222216557132
0,271.953,270.929,0.888,0.8919,1.396669096990308
0,272.435,271.489,0.875,0.8778,0.5226505483523937
0,272.195,271.049,0.9002,0.9052,0.6324973359913936
0,272.054,271.182,0.934,0.9363,0.5429884313195639
0,271.834,270.834,0.888,0.8918,1.2172807227748517
0,272.713,271.744,0.8785,0.882,0.5516372563515575
0,272.774,271.568,0.8989,0.9049,0.6297318656217976
0,272.657,271.746,0.9323,0.9353,0.5253460661897794
0,272.366,271.315,0.8853,0.8889,1.034019874268991
0,272.797,271.813,0.8784,0.8819,0.5625839098978754
0,273.101,271.872,0.8984,0.9042,0.6268511673201349
0,273.045,272.098,0.9293,0.9324,0.506757914272458
0,272.908,271.797,0.8815,0.8863,0.9760035282180969
0,273.043,272.023,0.8788,0.8824,0.5555631637715225
0,273.236,272.096,0.9064,0.9112,0.6123310202770569
0,273.138,272.168,0.9258,0.929,0.5137174774260325
0,273.049,271.927,0.879,0.8836,1.0096605364726998
0,273.247,272.196,0.8804,0.884,0.5900920293882214
0,273.172,272.102,0.914,0.9181,0.6082626075163283
0,272.921,271.914,0.9186,0.9224,0.5283175192343971
0,272.754,271.661,0.8779,0.8826,1.0732500395140032
0,273.474,272.41,0.8783,0.8817,0.6264485833592512
0,273.372,272.334,0.9234,0.9271,0.6079705098071206
0,273.064,271.983,0.9095,0.9138,0.5423778762370433
0,272.743,271.654,0.8789,0.8836,1.1746926830263136
0,274.056,272.961,0.8816,0.8858,0.6376807574452031
0,273.722,272.681,0.9244,0.9286,0.6268548892843123
0,273.96,273.071,0.9614,0.9639,0.5281393238261792
0,273.612,272.379,0.9006,0.9059,1.3266775606348753
0,271.46,270.493,0.9301,0.9335,0.5620753264366528
0,271.46,270.529,0.9603,0.9637,0.25479261521518565
0,271.46,270.629,0.959,0.9614,0.2521474203729102
0,271.461,270.415,0.8954,0.8991,0.7636590986728392
0,271.46,270.546,0.925,0.9283,0.5916807472480411
0,271.46,270.504,0.9565,0.96,0.25426210785538383
0,271.46,270.629,0.9572,0.9596,0.2811252058552105
0,271.461,270.461,0.888,0.8913,0.8926491207496954
0,271.46,270.6,0.919,0.9217,0.5999302514110323
0,271.46,270.501,0.9562,0.9597,0.26328277240443987
0,271.46,270.62,0.9548,0.9572,0.32156179735179696
0,271.461,270.439,0.8822,0.8854,1.0352245670030034
0,271.484,270.646,0.9105,0.9129,0.5995521916250708
0,271.46,270.52,0.9584,0.9619,0.2890619630556816
0,271.46,270.613,0.9531,0.9557,0.3623211290297911
0,271.461,270.407,0.8911,0.8948,1.1441287289747266
0,271.469,270.615,0.8973,0.9,0.5960275425349126
0,271.46,270.531,0.9594,0.9628,0.2929111878164307
0,271.46,270.622,0.9533,0.9557,0.3690486557591023
0,271.461,270.371,0.9001,0.9043,1.2211032819566314
0,271.461,270.592,0.8932,0.896,0.5713937481198982
0,271.46,270.522,0.9573,0.9609,0.2963104118123926
0,271.46,270.625,0.9532,0.9556,0.39216817159784434
0,271.461,270.438,0.9167,0.9203,1.3311258176849383
0,271.46,270.574,0.8951,0.898,0.5309250355626031
0,271.46,270.325,0.933,0.938,0.3290226529956714
0,271.46,270.628,0.9525,0.9549,0.4374958319099794
0,271.461,270.587,0.937,0.9398,1.4559531032513653
0,271.46,270.552,0.8888,0.8921,0.5245074515762264
0,271.46,270.321,0.9234,0.9284,0.49190957156623316
0,271.46,270.637,0.9507,0.953,0.43847348482917203
0,271.461,270.578,0.9273,0.9302,1.5435658456251624
0,271.46,270.56,0.8801,0.8833,0.5220677805366767
0,271.46,270.387,0.9319,0.9362,0.7209123400957514
0,271.46,270.638,0.9484,0.9506,0.4516494929461131
0,271.461,270.569,0.918,0.921,1.6447178700167744
0,271.461,270.574,0.872,0.875,0.5019062065027304
0,271.46,270.427,0.9329,0.9368,0.7976832047641141
0,271.46,270.627,0.9454,0.9478,0.4754866340697384
0,271.461,270.582,0.9207,0.9236,1.6541359689598392
0,271.727,270.829,0.8703,0.8731,0.4832464705072578
0,271.463,270.407,0.9275,0.9315,0.8160940790178094
0,271.46,270.618,0.9423,0.9448,0.4871085946781011
0,271.461,270.583,0.9245,0.9273,1.6269666501812552
0,271.931,271.016,0.8691,0.8717,0.46986906843825366
0,271.931,270.822,0.9225,0.9274,0.7722258875354988
0,271.515,270.648,0.9369,0.9396,0.5111824119347587
0,271.461,270.475,0.915,0.9183,1.5494975348360553
0,272.062,271.127,0.8697,0.8724,0.4844825705006297
0,271.927,270.79,0.9137,0.919,0.6938708937302749
0,271.881,270.983,0.9329,0.9357,0.5093184216832456
0,271.505,270.475,0.8998,0.9035,1.4853280681986203
0,272.205,271.262,0.8726,0.8752,0.4997337011109808
0,272.259,271.104,0.9092,0.9143,0.6301519887015444
0,272.022,271.112,0.9306,0.9334,0.496435836906589
0,272.063,271.011,0.8925,0.8966,1.4075327456368893
0,272.474,271.517,0.8759,0.8791,0.5282334946184477
0,272.466,271.284,0.904,0.9091,0.6112240163562481
0,272.302,271.373,0.9289,0.9317,0.46903606226387196
0,271.926,270.908,0.8909,0.8948,1.268993081225495
0,272.889,271.893,0.8771,0.8806,0.5519036572121979
0,272.717,271.504,0.9006,0.9062,0.6108709396175046
0,272.492,271.548,0.9271,0.9306,0.44176502679304364
0,272.362,271.322,0.8945,0.8981,1.0857972396282116
0,273.181,272.147,0.878,0.8815,0.5823307143621931
0,272.994,271.73,0.8948,0.9011,0.6267425675434526
0,272.629,271.652,0.923,0.9268,0.42949019287932166
0,272.517,271.454,0.8924,0.8961,0.9599015973854476
0,273.465,272.393,0.8773,0.8808,0.6285098377121648
0,273.382,272.147,0.8995,0.9051,0.646429310722826
0,272.994,271.94,0.9163,0.9205,0.4539847960312645
0,272.925,271.818,0.8909,0.8956,0.9382345143346607
0,273.163,272.116,0.878,0.8817,0.6364483284301979
0,273.266,272.179,0.9113,0.9156,0.6459156286805381
0,273.282,272.157,0.9081,0.9126,0.5365450994988096
0,273.089,271.971,0.8902,0.8948,0.9684028184956128
0,273.661,272.591,0.8796,0.8841,0.6105194944247017
0,273.662,272.637,0.9241,0.9281,0.6212841796128138
0,273.44,272.277,0.8983,0.903,0.5955860054146932
0,273.416,272.286,0.8922,0.8966,1.0608541142999905
0,274.067,272.961,0.8831,0.8875,0.6071313343496505
0,274.027,273.021,0.9302,0.9338,0.6145418160126036
0,273.977,273.071,0.9605,0.9632,0.5856105295896152
0,273.578,272.386,0.9089,0.9139,1.221405372884726
0,271.46,270.482,0.9319,0.9354,0.5531808517689527
0,271.46,270.446,0.9536,0.9575,0.2625424584338179
0,271.46,270.622,0.9555,0.9579,0.24769248418165227
0,271.461,270.451,0.8852,0.8884,0.7635658966109732
0,271.46,270.61,0.9023,0.9049,0.5855244655412399
0,271.46,270.488,0.9558,0.9593,0.2761192150224593
0,271.46,270.601,0.9508,0.9535,0.33310371023744095
0,271.461,270.351,0.9066,0.9111,1.0963667511331596
0,271.46,270.59,0.8928,0.8956,0.5939845411022113
0,271.46,270.319,0.9312,0.9362,0.30871882855001453
0,271.46,270.631,0.9521,0.9545,0.40381715468585105
0,271.461,270.528,0.9305,0.9339,1.3574510663682298
0,271.46,270.564,0.8779,0.881,0.6078718012777043
0,271.46,270.329,0.9255,0.9304,0.39547373465964425
0,271.46,270.628,0.951,0.9534,0.4142628726425436
0,271.461,270.564,0.9262,0.9293,1.465830329419323
0,271.46,270.558,0.8686,0.8718,0.6099515124940731
0,271.46,270.364,0.93,0.9345,0.5495987416701933
0,271.46,270.637,0.9495,0.9517,0.4194468549402702
0,271.461,270.574,0.9192,0.9222,1.528718777564204
0,271.46,270.571,0.8668,0.8699,0.6018216210428637
0,271.46,270.433,0.9351,0.939,0.779033869874014
0,271.46,270.64,0.9472,0.9494,0.4353110899236743
0,271.461,270.577,0.9184,0.9214,1.55488724487975
0,271.74,270.861,0.8727,0.8752,0.5771457633340641
0,271.509,270.485,0.9334,0.9373,0.8319506661296161
0,271.47,270.642,0.945,0.9474,0.4554655259441297
0,271.461,270.599,0.9266,0.9293,1.5323383622337905
0,271.986,271.092,0.8714,0.8738,0.5479550611064942
0,271.652,270.61,0.9313,0.9358,0.8142496673175856
0,271.852,271.001,0.9423,0.9447,0.481058465429071
0,271.524,270.624,0.9243,0.9274,1.4912935100161624
0,272.202,271.274,0.8698,0.8722,0.530280574916001
0,272.165,271.042,0.9211,0.926,0.7910103348238186
0,271.985,271.121,0.9405,0.9429,0.5188527682745893
0,272.008,270.975,0.9125,0.9165,1.4439710298623896
0,272.455,271.495,0.87,0.873,0.5438326033864775
0,272.457,271.29,0.9159,0.9209,0.7204018701595347
0,272.094,271.206,0.9371,0.9396,0.5165663095960394
0,272.05,270.986,0.9001,0.9043,1.3785116222155371
0,272.882,271.873,0.8722,0.8758,0.5861240586744709
0,272.738,271.531,0.9094,0.9154,0.6455910020241368
0,272.339,271.408,0.9323,0.9351,0.5026510072246895
0,272.154,271.094,0.8949,0.899,1.2796975521712306
0,273.054,272.036,0.8748,0.8784,0.6370499609958549
0,272.879,271.658,0.9066,0.9126,0.6126286754396252
0,272.576,271.581,0.9256,0.9296,0.4730588427240699
0,272.268,271.207,0.8928,0.8967,1.1441606970780032
0,272.907,271.908,0.8741,0.8776,0.6445537976781063
0,272.86,271.628,0.9025,0.9087,0.6123059352582176
0,272.398,271.364,0.9177,0.9214,0.4523277571851755
0,272.347,271.28,0.8935,0.8974,0.9757288676561314
0,272.972,271.967,0.8772,0.8807,0.6145919860502823
0,272.921,271.668,0.8987,0.905,0.6340117165392871
0,272.91,271.809,0.9099,0.9146,0.4488705113366949
0,272.705,271.637,0.8967,0.9012,0.903562276618417
0,273.475,272.432,0.8802,0.8834,0.5909179995207333
0,273.432,272.163,0.8998,0.9057,0.6733447201643783
0,273.168,272.033,0.9018,0.9066,0.49067760142352385
0,273.206,272.136,0.9042,0.9083,0.9020664549055999
0,273.517,272.485,0.8811,0.8847,0.5839839292724835
0,273.492,272.351,0.9117,0.9163,0.682985933014842
0,273.357,272.203,0.8906,0.8953,0.5227323805784849
0,273.433,272.375,0.908,0.9117,0.9436933101517848
0,273.875,272.763,0.8828,0.8874,0.6009364563841884
0,273.831,272.796,0.9225,0.9266,0.6792744209286556
0,273.771,272.887,0.9526,0.9552,0.5560846466428393
0,273.652,272.447,0.9127,0.9178,1.0594871847164935
0,271.46,270.556,0.8729,0.8761,0.6240592863006226
0,271.46,270.324,0.9262,0.9312,0.3587027680196602
0,271.46,270.643,0.951,0.9532,0.39885368601918086
0,271.461,270.51,0.9182,0.9216,1.378373450668679
0,271.46,270.542,0.8675,0.8706,0.6229133802062886
0,271.46,270.37,0.933,0.9375,0.44420240347111395
0,271.46,270.638,0.949,0.9513,0.39413749853415797
0,271.461,270.556,0.9184,0.9216,1.428504994060153
0,271.46,270.564,0.8673,0.8705,0.6265816053392341
0,271.46,270.417,0.9359,0.9399,0.6409260552788159
0,271.46,270.635,0.9467,0.949,0.41483136443127877
0,271.461,270.569,0.9162,0.9193,1.4300944767071324
0,271.685,270.804,0.8741,0.8768,0.6220731340467949
0,271.602,270.579,0.9347,0.9391,0.8392608587030231
0,271.595,270.772,0.9461,0.9483,0.43573248764868744
0,271.461,270.598,0.921,0.9237,1.4077254720011423
0,272.042,271.132,0.874,0.8764,0.6257441124135154
0,272.127,271.073,0.9317,0.9359,0.8506509868303652
0,272.009,271.159,0.9441,0.9463,0.45502618121376825
0,271.745,270.881,0.9261,0.9286,1.3669072517118483
0,272.371,271.427,0.8743,0.8766,0.636305568160381
0,272.469,271.379,0.9286,0.9329,0.8303777538710978
0,271.979,271.105,0.9408,0.9433,0.4874174667190121
0,272.047,271.113,0.9235,0.9265,1.3141665094604174
0,272.777,271.792,0.8755,0.879,0.6529639071446416
0,272.685,271.565,0.9249,0.9301,0.8201568833393669
0,272.14,271.225,0.9366,0.9394,0.5226540153875177
0,272.192,271.171,0.9172,0.921,1.2650592710048794
0,273.122,272.096,0.8762,0.8797,0.6542640453161885
0,273.066,271.893,0.9189,0.9243,0.7697745917311214
0,272.486,271.509,0.9304,0.934,0.5206948856133339
0,272.275,271.214,0.9058,0.9098,1.2505767514900605
0,273.098,272.065,0.8738,0.8774,0.6286079853976638
0,273.122,271.927,0.9146,0.9201,0.6857563490080711
0,272.65,271.622,0.9229,0.9271,0.49667521528758546
0,272.562,271.469,0.8988,0.9029,1.195590084279545
0,273.302,272.256,0.8749,0.8784,0.6036236635344384
0,273.331,272.107,0.9114,0.9171,0.6142880086471935
0,272.677,271.613,0.9145,0.9191,0.48083224138722197
0,272.462,271.366,0.8953,0.8993,1.0574323545757216
0,274.138,273.05,0.8825,0.8866,0.5780300612339586
0,273.885,272.611,0.9097,0.9162,0.5902864382842254
0,273.318,272.175,0.9052,0.9099,0.4721993239281509
0,272.823,271.703,0.8944,0.8994,0.9403485390015959
0,274.153,273.082,0.8821,0.886,0.5796577832389247
0,273.984,272.688,0.9052,0.9118,0.6023826179174335
0,273.635,272.474,0.8977,0.9024,0.46980146125333333
0,273.349,272.224,0.8994,0.9038,0.9015935615118312
0,273.941,272.853,0.8795,0.8838,0.6159327599129163
0,273.795,272.546,0.9089,0.9152,0.6284478389664158
0,273.764,272.582,0.8836,0.8892,0.4784868940973728
0,273.78,272.661,0.9041,0.909,0.8935997511892442
0,274.049,272.904,0.8821,0.8869,0.6547550386727373
0,273.934,272.72,0.9124,0.9182,0.6495637144182774
0,273.897,272.825,0.9508,0.9553,0.5225110001886476
0,273.863,272.91,0.9611,0.9643,0.9083078829161844
0,271.56,270.648,0.9539,0.9571,0.3848854093905666
0,271.558,270.607,0.8855,0.8891,0.24533505325467928
0,271.882,270.76,0.9296,0.9347,0.17536059714581428
0,271.461,270.548,0.959,0.9622,1.1954648631285913
0,271.465,270.51,0.951,0.9546,0.39927487980095144
0,271.462,270.532,0.8942,0.8975,0.26878470221737294
0,271.463,270.504,0.943,0.9465,0.2218800507818674
0,271.46,270.534,0.9575,0.9609,1.1930594035679873
0,271.469,270.344,0.9325,0.9374,0.4041208261740758
0,271.462,270.561,0.8956,0.8988,0.2887227034716239
0,271.46,270.542,0.9473,0.9506,0.2549672416166581
0,271.46,270.528,0.9567,0.9602,1.1768795664166665
0,271.631,270.427,0.917,0.9224,0.40009677106861163
0,271.556,270.662,0.8914,0.8943,0.30559645750587616
0,271.462,270.558,0.9479,0.9511,0.26721020939872436
0,271.46,270.523,0.9558,0.9593,1.1619126817006826
0,272.271,271.056,0.909,0.9148,0.40131023336205535
0,272.165,271.178,0.8807,0.8838,0.31063513024325323
0,271.823,270.909,0.9471,0.9501,0.27780439803602663
0,271.466,270.525,0.9549,0.9584,1.1373362463226484
0,272.635,271.408,0.8974,0.9027,0.40707417925591305
0,272.509,271.407,0.8653,0.869,0.3096842448746514
0,272.055,271.119,0.9446,0.9477,0.2804201740655576
0,271.744,270.795,0.9543,0.9578,1.1018208052698937
0,272.754,271.543,0.8907,0.8966,0.4195618789290941
0,272.703,271.615,0.8646,0.8693,0.3020350986320507
0,272.334,271.362,0.9397,0.9429,0.27120071584078154
0,272.0,271.047,0.9542,0.9576,1.0424223358639293
0,273.012,271.777,0.8831,0.889,0.43327578734838107
0,272.611,271.638,0.877,0.8807,0.2963756736500232
0,272.517,271.523,0.9369,0.9408,0.2645457929058343
0,272.226,271.268,0.9539,0.9572,0.9764286479072875
0,273.242,271.996,0.8796,0.8854,0.44467876390000666
0,272.757,271.772,0.8785,0.882,0.29557774571336803
0,272.421,271.474,0.943,0.9459,0.28158525082469554
0,272.269,271.303,0.953,0.9563,0.8723551365654941
0,273.271,272.019,0.8754,0.8811,0.45212779083581045
0,272.982,271.966,0.8763,0.8799,0.2976333916271102
0,272.47,271.517,0.9402,0.9437,0.33509230981017984
0,272.383,271.351,0.9452,0.9492,0.7165715611345364
0,273.31,272.04,0.8709,0.8768,0.4644089979758633
0,273.048,272.051,0.8826,0.8859,0.30024488484854667
0,272.552,271.536,0.9276,0.9318,0.410393253557535
0,272.459,271.353,0.9356,0.9401,0.5918985076453224
0,273.386,272.094,0.8686,0.8746,0.4800978417706353
0,273.063,272.09,0.8858,0.8889,0.30436071441317886
0,272.815,271.79,0.9223,0.9263,0.45985713775856185
0,272.589,271.483,0.9327,0.9373,0.5321327874452539
0,273.51,272.18,0.865,0.8711,0.5111086864525604
0,273.159,272.185,0.8842,0.8871,0.3184289742164756
0,273.029,272.055,0.9292,0.9325,0.4559796668587133
0,272.728,271.653,0.9337,0.9384,0.519592827316158
0,273.601,272.247,0.8643,0.8706,0.5096655330821432
0,273.468,272.453,0.8792,0.8822,0.34929196004751883
0,273.185,272.251,0.9356,0.9384,0.3997680655473582
0,273.148,272.109,0.9385,0.9425,0.5355906451234621
0,274.107,272.672,0.8625,0.8702,0.5067160039361047
0,273.94,272.848,0.8712,0.8755,0.3860093915863215
0,273.497,272.554,0.9354,0.9387,0.35539868354636905
0,273.487,272.424,0.9372,0.9412,0.5719472500803027
0,274.728,273.198,0.8602,0.868,0.5044879240107478
0,274.553,273.384,0.8611,0.8653,0.3979247755349687
0,273.857,272.878,0.9306,0.9341,0.44743566865341383
0,274.134,273.035,0.9368,0.9414,0.591557004685596
0,275.166,273.575,0.8607,0.8698,0.4974200160095446
0,275.006,273.794,0.8542,0.8596,0.4169641518765328
0,274.399,273.345,0.9223,0.926,0.64704486241479
0,274.915,273.763,0.9344,0.9396,0.5758345102557958
0,275.306,273.696,0.8624,0.8715,0.4928899267333901
0,275.002,273.814,0.8524,0.8575,0.4538806830059195
0,274.264,273.171,0.9508,0.9553,0.8375227524180022
0,275.101,274.115,0.9609,0.9643,0.5507290970922792
0,271.893,270.965,0.9537,0.9569,0.46956111414193435
0,271.942,270.953,0.8694,0.8728,0.23014892955290542
0,271.739,270.592,0.9275,0.9331,0.1846578597176406
0,271.46,270.561,0.9601,0.9632,1.2187646138079773
0,271.478,270.546,0.9527,0.9562,0.49081454931092694
0,271.515,270.591,0.8753,0.8787,0.2487714968924148
0,271.52,270.492,0.9341,0.9381,0.23049282884573224
0,271.46,270.552,0.9591,0.9623,1.2135141460131644
0,271.46,270.427,0.9439,0.9479,0.5114739997858596
0,271.46,270.556,0.8741,0.8772,0.2659014546251778
0,271.46,270.446,0.9332,0.9369,0.2623525872749614
0,271.46,270.54,0.9578,0.9611,1.2106168773230412
0,271.489,270.303,0.9227,0.9282,0.5190097025997666
0,271.475,270.588,0.8701,0.8731,0.28751433975924506
0,271.46,270.435,0.9268,0.9305,0.2756229191416029
0,271.46,270.533,0.9568,0.9602,1.1983841067031045
0,271.941,270.732,0.9129,0.9189,0.528880555541393
0,271.825,270.901,0.8662,0.8691,0.3119046769284109
0,271.487,270.505,0.9309,0.9346,0.29096918927462495
0,271.46,270.53,0.9559,0.9593,1.179549948249402
0,272.703,271.449,0.9019,0.9075,0.5419851835234255
0,272.335,271.324,0.8637,0.8668,0.31397342619548985
0,271.882,270.895,0.9331,0.9368,0.28774963927538966
0,271.491,270.553,0.9549,0.9584,1.1598056930756173
0,273.09,271.821,0.8941,0.9003,0.5588326798651935
0,272.793,271.668,0.8575,0.8625,0.29636547648789346
0,272.34,271.353,0.938,0.9414,0.2712376295676914
0,271.896,270.93,0.9536,0.9572,1.123515267700999
0,273.293,272.018,0.8885,0.8946,0.5815134628033019
0,272.931,271.853,0.8659,0.8702,0.28841041538139933
0,272.577,271.606,0.942,0.9457,0.28820575833745476
0,272.331,271.292,0.9479,0.9519,1.0483413296079704
0,273.307,272.032,0.8826,0.8886,0.5985962586612146
0,272.933,271.951,0.8801,0.8834,0.2945960649151341
0,272.706,271.727,0.9404,0.9441,0.3546096781265774
0,272.483,271.328,0.9357,0.9409,0.9373923817001728
0,273.603,272.299,0.8791,0.8849,0.6085231959945548
0,273.127,272.118,0.8804,0.8837,0.30334737142653206
0,272.798,271.784,0.9331,0.9371,0.4329952634181907
0,272.537,271.342,0.9296,0.935,0.7840372604304222
0,273.463,272.16,0.8757,0.8817,0.6166822003436443
0,273.051,272.063,0.8827,0.886,0.3123170501649391
0,272.837,271.84,0.9318,0.9356,0.46227896376438443
0,272.598,271.417,0.9274,0.9326,0.616517006317142
0,273.515,272.194,0.8733,0.8794,0.6229407086007965
0,273.041,272.077,0.8846,0.8876,0.31843917137860533
0,272.887,271.907,0.9288,0.9323,0.44514645674108905
0,272.509,271.388,0.9295,0.9341,0.5395127286076284
0,273.715,272.36,0.8713,0.8774,0.6323246470507258
0,273.418,272.41,0.8797,0.8826,0.32884537533204516
0,273.106,272.149,0.9301,0.9332,0.3842184130156578
0,272.703,271.636,0.9325,0.9372,0.5323504968567248
0,274.007,272.599,0.8688,0.8764,0.6472787853140471
0,273.891,272.789,0.8656,0.8701,0.3511697674537177
0,273.44,272.506,0.9348,0.9379,0.3351139787797056
0,273.299,272.298,0.9431,0.9466,0.5613639724064793
0,274.383,272.909,0.8653,0.8731,0.6732751755186531
0,274.079,272.937,0.8519,0.8565,0.3797715325824824
0,273.77,272.792,0.9315,0.935,0.48062875701692215
0,273.75,272.746,0.9445,0.9483,0.5842598134939048
0,274.867,273.335,0.8664,0.874,0.678719185450689
0,274.764,273.532,0.8439,0.8493,0.39097566447257737
0,274.487,273.379,0.9209,0.9251,0.7017284189809975
0,274.226,273.181,0.9419,0.9458,0.6169150525408779
0,275.091,273.531,0.8678,0.8764,0.6834965559084907
0,274.918,273.675,0.8402,0.846,0.42554659338306156
0,274.618,273.417,0.9073,0.9122,0.9022696333610357
0,274.681,273.579,0.9369,0.9417,0.6267081521212645
0,275.034,273.467,0.8674,0.8755,0.6899296905671151
0,274.935,273.72,0.8382,0.8436,0.4526876150367355
0,274.705,273.605,0.9517,0.9564,1.068844100686779
0,274.926,273.909,0.9587,0.9625,0.6097107574961889
0,272.312,271.347,0.9521,0.9554,0.5442451295804378
0,272.127,271.124,0.8554,0.8586,0.2256660021516012
0,271.834,270.706,0.933,0.9383,0.20925468941993444
0,271.46,270.532,0.9577,0.9611,1.2358945715407401
0,271.772,270.836,0.9529,0.9562,0.5813825822273662
0,271.823,270.905,0.8586,0.8614,0.25822426618672034
0,271.759,270.688,0.9325,0.9373,0.2501809996278036
0,271.46,270.53,0.9572,0.9606,1.236995661107514
0,271.46,270.491,0.9497,0.9532,0.6022434266543621
0,271.46,270.605,0.8582,0.8609,0.2914555429224047
0,271.462,270.492,0.9425,0.946,0.274568787506437
