wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,273.722,272.548,0.8811,0.8865,0.8042205034338943
0,274.638,273.429,0.8987,0.9036,0.5980843611222998
0,274.078,272.931,0.9032,0.9081,0.4388262046672412
0,273.864,272.75,0.9074,0.9122,0.672823441236304
0,273.757,272.586,0.8862,0.8917,0.8283418904518871
0,274.694,273.498,0.9011,0.9063,0.6578473790744036
0,274.096,272.953,0.895,0.8998,0.4504243549020309
0,273.973,272.755,0.8849,0.8906,0.818965344944502
0,273.777,272.61,0.8907,0.8961,0.8512574630480337
0,274.918,273.718,0.9026,0.9081,0.7336505330566504
0,274.069,272.958,0.8974,0.9019,0.4529022652995671
0,274.044,272.879,0.8906,0.8956,0.8770397128479143
0,273.771,272.624,0.8955,0.9007,0.8764072848526256
0,274.959,273.782,0.9057,0.911,0.7765831349135536
0,274.061,272.964,0.9014,0.9058,0.46049532715045416
0,274.352,273.216,0.9036,0.9081,0.9056924637873278
0,274.107,272.959,0.8986,0.9034,0.8984558437386875
0,274.843,273.689,0.9076,0.9128,0.7912561884027676
0,274.236,273.125,0.9023,0.9067,0.46105234713179327
0,274.295,273.143,0.9047,0.9094,0.9369847501440349
0,274.351,273.22,0.9022,0.9066,0.9028788628124793
0,274.785,273.599,0.9072,0.9127,0.8175814370860589
0,274.47,273.339,0.8992,0.9035,0.46062406632234254
0,274.441,273.219,0.8941,0.8993,0.9719457205059833
0,274.397,273.307,0.9082,0.9122,0.8944749226290323
0,274.987,273.735,0.9054,0.9114,0.7871823201602992
0,274.691,273.564,0.8976,0.9026,0.46159024743413923
0,274.719,273.375,0.8756,0.8816,1.0092476023922543
0,274.326,273.254,0.9077,0.9116,0.8972600225357283
0,275.16,273.882,0.903,0.9091,0.7321176446594911
0,274.964,273.846,0.8989,0.9035,0.45596549280335286
0,274.908,273.461,0.8522,0.859,1.0330314633437516
0,274.787,273.683,0.9087,0.9133,0.9109051001106392
0,275.385,274.084,0.8992,0.9053,0.7394774464266596
0,275.458,274.322,0.9022,0.9064,0.4642315673548052
0,275.383,273.853,0.8264,0.8342,1.0507872719022298
0,275.55,274.372,0.9066,0.9112,0.9082744362243987
0,275.608,274.289,0.8968,0.9028,0.7592112495092617
0,275.84,274.584,0.895,0.901,0.4984274956279668
0,275.765,274.222,0.8178,0.8249,1.0611412153997544
0,275.976,274.759,0.9055,0.911,0.9035174600908569
0,273.139,272.04,0.8942,0.8986,0.7474373511851652
0,272.517,271.628,0.9512,0.954,0.21903269720036916
0,272.112,271.023,0.8951,0.8996,0.7599693065419894
0,271.795,270.753,0.9127,0.917,0.7155183472439619
0,273.415,272.443,0.9456,0.9488,0.17436907608612523
0,272.15,271.277,0.949,0.9514,0.24222604049293084
0,271.958,270.904,0.9007,0.9049,0.7917066990256612
0,271.606,270.609,0.9053,0.9093,0.7410902805749161
0,271.465,270.585,0.9429,0.9458,0.19701569853109882
0,271.553,270.709,0.9471,0.9496,0.2604496438641127
0,271.796,270.778,0.9082,0.9123,0.7704174208317827
0,271.46,270.471,0.9002,0.9035,0.7516112026023156
0,271.482,270.611,0.9402,0.943,0.20013093156174638
0,271.521,270.685,0.9457,0.9481,0.27237369540057005
0,271.476,270.5,0.911,0.9145,0.7253791559808905
0,271.46,270.47,0.8994,0.9027,0.7618236604752899
0,271.5,270.629,0.9354,0.9382,0.20834984423834846
0,271.462,270.636,0.9448,0.9471,0.2827263642528285
0,271.46,270.52,0.9137,0.917,0.6577949146752459
0,271.46,270.479,0.8954,0.8986,0.7838259242452826
0,271.461,270.578,0.925,0.9279,0.2623310712628676
0,271.46,270.638,0.9434,0.9457,0.297262673797882
0,271.46,270.557,0.9158,0.9189,0.5090170445565
0,271.46,270.493,0.8876,0.8908,0.7879455777457135
0,271.46,270.547,0.9124,0.9156,0.3878438610534689
0,271.46,270.641,0.9418,0.944,0.30810490840399124
0,271.46,270.599,0.922,0.9247,0.47866646612247815
0,271.521,270.583,0.8786,0.8821,0.7907574452030001
0,271.46,270.526,0.907,0.9104,0.4816284358063152
0,271.603,270.772,0.9397,0.942,0.32929206201914013
0,271.948,271.079,0.9257,0.928,0.5283791610794717
0,272.593,271.577,0.8693,0.8735,0.8182285999806256
0,271.993,271.006,0.9021,0.9056,0.48648993285168735
0,272.425,271.533,0.9359,0.9388,0.35153875176538374
0,272.782,271.862,0.9261,0.929,0.5493878643573493
0,273.305,272.234,0.8682,0.8718,0.8471490264259458
0,272.795,271.719,0.8949,0.8994,0.5238485109594
0,273.363,272.311,0.9156,0.9194,0.37415988130503286
0,273.515,272.536,0.9244,0.9282,0.5354141322469956
0,273.816,272.682,0.8663,0.8712,0.8705861838650305
0,273.939,272.747,0.89,0.8955,0.5990632886867586
0,274.126,272.968,0.9032,0.9081,0.4063663432466744
0,274.037,272.936,0.911,0.9155,0.6001431681563022
0,273.968,272.816,0.8673,0.8722,0.8865893551824527
0,274.816,273.553,0.8897,0.8959,0.6498247617687999
0,274.174,273.017,0.8953,0.9002,0.428119592317458
0,274.239,273.038,0.8945,0.8997,0.7913502062376041
0,274.014,272.849,0.8696,0.8746,0.8901137493435577
0,275.009,273.763,0.8941,0.9,0.7050742608332101
0,274.348,273.215,0.9001,0.9045,0.43912105561022374
0,274.154,273.011,0.899,0.9037,0.8510445972885747
0,274.076,272.903,0.8768,0.8819,0.9101688140190586
0,274.848,273.652,0.8984,0.9039,0.7569128091652093
0,274.385,273.256,0.9021,0.9065,0.43633825006500687
0,274.466,273.341,0.911,0.9153,0.8823294907027373
0,274.418,273.203,0.8822,0.8873,0.9233177996563556
0,274.978,273.796,0.9016,0.9069,0.790954097474673
0,274.45,273.326,0.9018,0.906,0.43633952471027315
0,274.657,273.494,0.9108,0.9158,0.8923010406203954
0,274.756,273.507,0.8855,0.8912,0.9176902408059837
0,275.021,273.853,0.9041,0.9092,0.8174896626268909
0,274.872,273.719,0.8987,0.9038,0.4377429091483841
0,275.084,273.829,0.9014,0.9074,0.9115303391066265
0,274.98,273.729,0.8894,0.8954,0.9189481117405025
0,275.121,273.927,0.9043,0.9095,0.8287766464592904
0,275.219,274.067,0.9018,0.9065,0.44585245726114425
0,275.226,273.84,0.8783,0.8852,0.9351864806024484
0,275.192,273.961,0.8944,0.8999,0.9221283516797276
0,275.191,273.935,0.9014,0.9072,0.747062860405949
0,275.376,274.222,0.9008,0.9053,0.4740259415804582
0,275.433,273.916,0.8515,0.8593,0.9586221084672136
0,275.497,274.286,0.8995,0.9044,0.9210423539129062
0,275.419,274.12,0.8988,0.9048,0.6874145605278053
0,275.49,274.386,0.9049,0.9088,0.5627601168594779
0,275.447,273.904,0.825,0.8329,0.979064257417161
0,275.689,274.493,0.9019,0.907,0.9241233754646083
0,275.842,274.534,0.8996,0.906,0.6749967114152133
0,275.918,274.732,0.8996,0.9049,0.6789618779093779
0,275.705,274.176,0.8156,0.8227,0.9933963687905658
0,276.072,274.847,0.9012,0.9067,0.9045652184996914
0,272.955,271.901,0.8965,0.9006,0.6695246592873205
0,272.715,271.806,0.9522,0.9552,0.19596799110807467
0,272.487,271.325,0.886,0.8906,0.7283300617438166
0,272.157,271.164,0.934,0.9376,0.654035832827724
0,273.97,272.97,0.9477,0.9513,0.2093427929007358
0,273.164,272.233,0.9498,0.9527,0.2187562521350308
0,272.521,271.37,0.8922,0.8968,0.7677484666017447
0,272.177,271.177,0.9259,0.9295,0.6862142525735088
0,274.707,273.676,0.9439,0.9479,0.25157179057068424
0,273.328,272.395,0.9474,0.9502,0.2367170236523176
0,272.543,271.417,0.8966,0.9009,0.8193142408467725
0,272.11,271.108,0.9163,0.9199,0.7260889804367445
0,274.791,273.749,0.94,0.9441,0.25833633299852654
0,273.084,272.173,0.9457,0.9484,0.25904753407126796
0,272.485,271.407,0.9032,0.9071,0.8160014377998603
0,272.125,271.07,0.9055,0.9096,0.7491345668500455
0,273.885,272.857,0.932,0.936,0.23831547980197115
0,272.605,271.722,0.945,0.9478,0.27352087614017023
0,271.667,270.666,0.9069,0.9109,0.7486454089826803
0,271.471,270.469,0.9049,0.9083,0.7888996752203862
0,272.914,271.918,0.9244,0.9281,0.22922853369907153
0,271.483,270.658,0.9448,0.9471,0.2738270459331168
0,271.46,270.521,0.913,0.9164,0.7106316632081291
0,271.46,270.471,0.8992,0.9024,0.8134958421071417
0,271.489,270.551,0.9154,0.9189,0.2747626865443348
0,271.46,270.642,0.9435,0.9457,0.2785968704909424
0,271.46,270.556,0.9171,0.9202,0.6025761600546569
0,271.46,270.499,0.8924,0.8956,0.8219021276378784
0,271.46,270.516,0.9113,0.9146,0.4073790744035934
0,271.46,270.653,0.9424,0.9445,0.28705669112286053
0,271.46,270.595,0.9218,0.9246,0.48992948662387265
0,271.46,270.538,0.8782,0.8814,0.8576074908353004
0,271.46,270.514,0.9079,0.9112,0.4908963815370183
0,271.46,270.645,0.9388,0.941,0.3045537976781062
0,271.461,270.622,0.9258,0.9283,0.5287182167202868
0,271.813,270.897,0.8676,0.8704,0.8960163766423805
0,271.79,270.795,0.9017,0.9055,0.4943468462726823
0,272.041,271.175,0.933,0.9354,0.32965436718961116
0,272.748,271.838,0.9272,0.9301,0.5587398856898126
0,273.177,272.119,0.8699,0.8737,0.9277155297680656
0,273.33,272.171,0.8943,0.8991,0.518386655993637
0,273.308,272.284,0.9169,0.9205,0.35548479858055504
0,273.51,272.549,0.9267,0.9303,0.5562482091234009
0,273.844,272.705,0.8692,0.8742,0.9376590374898666
0,274.294,273.028,0.8893,0.8951,0.5817457031708076
0,273.959,272.832,0.9059,0.9107,0.376827611875615
0,273.968,272.931,0.9202,0.9241,0.5675058761146774
0,274.026,272.877,0.8677,0.8725,0.9450570786150214
0,274.519,273.23,0.8844,0.8902,0.637887708850627
0,274.101,272.949,0.8964,0.9013,0.4069936216750878
0,274.267,273.127,0.9058,0.9105,0.7058854450806342
0,274.137,272.983,0.8678,0.8725,0.9487611977586641
0,274.577,273.291,0.8816,0.8872,0.6870456781877604
0,274.324,273.19,0.9012,0.9056,0.42319670835606454
0,274.246,273.128,0.9077,0.9122,0.8113049818235586
0,274.168,273.008,0.8667,0.8714,0.9345708269388631
0,274.693,273.431,0.8845,0.8897,0.7283868599368797
0,274.607,273.456,0.9027,0.907,0.4294858080996059
0,274.385,273.285,0.9162,0.9204,0.8578486537196699
0,274.306,273.14,0.868,0.8726,0.9336732727281998
0,274.618,273.42,0.8906,0.8953,0.7722448542570602
0,274.605,273.452,0.899,0.9034,0.43281385590390203
0,274.556,273.419,0.9147,0.919,0.8746943655580651
0,274.546,273.35,0.8705,0.8751,0.9396039422228796
0,274.702,273.551,0.8993,0.9045,0.8090183701875768
0,274.839,273.682,0.8969,0.902,0.44919585179444577
0,274.901,273.684,0.9066,0.9123,0.8666985158030519
0,274.917,273.678,0.8738,0.8796,0.9363217306623568
0,275.176,274.011,0.9028,0.9077,0.8536475248938219
0,275.073,273.927,0.8993,0.904,0.515318074979733
0,275.21,273.854,0.8848,0.8915,0.8830649610213477
0,275.22,273.946,0.8753,0.8811,0.9454951487001167
0,275.082,273.91,0.9017,0.9068,0.825519825832471
0,275.132,274.004,0.8993,0.9038,0.6221165229716571
0,275.323,273.822,0.8532,0.8611,0.9038799182187599
0,275.186,273.949,0.882,0.8875,0.9426501404659083
0,275.262,274.019,0.8972,0.9028,0.6971385743347626
0,275.287,274.179,0.9009,0.905,0.7273257942314653
0,275.49,273.922,0.8214,0.8294,0.9200622026889917
0,275.263,274.055,0.8884,0.8935,0.9296311176599554
0,275.554,274.28,0.898,0.9035,0.6143898782968702
0,275.532,274.42,0.9017,0.9056,0.8158103939673588
0,275.86,274.297,0.8128,0.8199,0.918934141628385
0,275.751,274.493,0.8897,0.8952,0.91070008616602
0,273.253,272.188,0.8976,0.9015,0.5932830273334931
0,272.973,272.022,0.9504,0.9537,0.20561211014974537
0,272.786,271.592,0.8869,0.8927,0.6993420790993867
0,272.426,271.435,0.9366,0.9399,0.6365081857718997
0,274.124,273.099,0.9462,0.95,0.24792375581875564
0,273.091,272.154,0.9438,0.9468,0.24334772832720653
0,272.04,270.947,0.9021,0.9067,0.8283400039768933
0,271.919,270.837,0.9075,0.9122,0.7801798269541589
0,271.46,270.469,0.913,0.9164,0.2614055768279688
0,271.46,270.633,0.9477,0.95,0.29316861517439696
0,271.46,270.514,0.913,0.9163,0.6727811739992761
0,271.46,270.535,0.9006,0.9038,0.8525764659695207
0,271.46,270.501,0.9089,0.9122,0.42029887882202377
0,271.46,270.663,0.9463,0.9483,0.28469100049456236
0,271.46,270.573,0.92,0.923,0.5553672253011986
0,271.46,270.547,0.8802,0.8834,0.9098653974598869
0,271.46,270.527,0.9048,0.9081,0.4846888590905151
0,271.46,270.668,0.9424,0.9443,0.29719781984673665
0,271.46,270.611,0.9263,0.9289,0.5502701228248179
0,271.561,270.66,0.8654,0.8684,0.9508184752183467
0,271.468,270.51,0.8992,0.9026,0.49710517862878756
0,271.946,271.106,0.9335,0.9357,0.3177425522477095
0,272.601,271.702,0.9284,0.9313,0.5723201602993886
0,272.895,271.827,0.8672,0.8714,0.9645005175059781
0,273.717,272.54,0.8943,0.8998,0.5047201643782536
0,273.321,272.336,0.9205,0.9237,0.3406938149113102
0,273.766,272.803,0.9279,0.9312,0.5763317238812439
0,273.688,272.534,0.8642,0.8692,0.9460168865004871
0,274.578,273.303,0.8922,0.8978,0.5525856434154375
0,273.975,272.881,0.9096,0.9141,0.3585415508863884
0,274.106,273.115,0.9279,0.9313,0.5505864387940836
0,274.048,272.882,0.8627,0.8676,0.9504348069932137
0,274.771,273.477,0.8905,0.8964,0.5982676551115825
0,274.064,272.91,0.8969,0.9019,0.3712727587912284
0,274.081,273.049,0.9221,0.9259,0.5923247490223471
0,274.057,272.885,0.8611,0.8661,0.9551879591909573
0,274.628,273.344,0.887,0.8926,0.6615091799952073
0,274.301,273.158,0.9016,0.9062,0.3872874019160467
0,274.171,273.107,0.9186,0.9226,0.7480137457745509
0,274.091,272.922,0.8709,0.8759,0.9571142031172725
0,274.704,273.414,0.8832,0.8887,0.7107429652327758
0,274.506,273.381,0.9061,0.9103,0.4158776952374154
0,274.336,273.256,0.9204,0.9245,0.8193543666797531
0,274.441,273.255,0.873,0.8777,0.9539261113632076
0,274.887,273.605,0.8839,0.8903,0.7543054967802459
0,274.485,273.36,0.9028,0.9071,0.4711220447349504
0,274.616,273.487,0.9175,0.9221,0.8549908990327992
0,274.92,273.728,0.8762,0.8815,0.9532299001187969
0,274.714,273.493,0.887,0.8923,0.7886661092218037
0,274.452,273.34,0.9017,0.9058,0.5588405826658441
0,274.886,273.681,0.909,0.9146,0.8755598496938303
0,275.064,273.887,0.8789,0.8839,0.9609364053983777
0,274.921,273.735,0.8919,0.8972,0.8268583053336258
0,274.792,273.67,0.8997,0.9045,0.6486610106407389
0,275.118,273.779,0.888,0.8947,0.8823333146385363
0,275.163,273.983,0.8833,0.8883,0.9441557004685596
0,275.045,273.89,0.8982,0.9031,0.8647585057078615
0,275.081,273.955,0.8989,0.9034,0.7267126898584124
0,275.351,273.853,0.8555,0.8633,0.8691566946918672
0,275.192,273.985,0.8821,0.8872,0.9229685468534109
0,275.083,273.931,0.8994,0.9042,0.870007239985112
0,275.23,274.121,0.9004,0.9046,0.8073607704975707
0,275.462,273.886,0.8199,0.8281,0.8441226616632591
0,275.297,274.038,0.8786,0.8841,0.9180828315479802
0,275.636,274.409,0.8979,0.9028,0.7773201348064833
0,275.502,274.413,0.9035,0.9072,0.8776319640244118
0,275.781,274.227,0.8127,0.8198,0.824067393044516
0,275.413,274.127,0.8793,0.8849,0.9329248010278739
0,271.46,270.576,0.8961,0.8991,0.6480685555209985
0,271.46,270.638,0.9401,0.9423,0.28407407218571074
0,271.46,270.538,0.9153,0.9186,0.6558910535198056
0,271.46,270.52,0.8755,0.8787,0.939125542361561
0,271.46,270.518,0.902,0.9053,0.47726659970530205
0,271.46,270.655,0.9336,0.9357,0.3003502725191579
0,271.46,270.595,0.9239,0.9266,0.6031296620150612
0,271.46,270.542,0.8616,0.8647,0.9616810021770943
0,271.46,270.512,0.8949,0.8982,0.4869271361780017
0,271.545,270.729,0.9237,0.9259,0.32100666384545185
0,271.816,270.959,0.9271,0.9295,0.5988394099921992
0,272.487,271.435,0.867,0.8703,0.9779429264835595
0,272.834,271.755,0.8908,0.8954,0.4975847001779405
0,273.014,272.066,0.9133,0.9163,0.3437145202490147
0,273.577,272.63,0.9289,0.9323,0.6003154492104847
0,273.564,272.413,0.8633,0.8674,0.953701722810542
0,274.808,273.529,0.8885,0.8947,0.5272431462324034
0,274.2,273.105,0.9053,0.9095,0.3529586556061448
0,274.299,273.311,0.9292,0.9324,0.5758371615179496
0,274.03,272.858,0.8612,0.8662,0.9469792436764848
0,274.789,273.515,0.8899,0.8959,0.5749773368071666
0,274.208,273.058,0.8992,0.904,0.38177073720383625
0,274.406,273.401,0.9284,0.9317,0.5645718976408867
0,274.181,273.005,0.8587,0.8635,0.9436689899201053
0,274.75,273.49,0.8916,0.8973,0.6166990256611586
0,274.312,273.151,0.9018,0.9066,0.429595427592501
0,274.416,273.382,0.926,0.9295,0.6248932102195959
0,274.34,273.138,0.8621,0.867,0.9427410481662954
0,274.76,273.497,0.8885,0.8943,0.6621879031065655
0,274.344,273.211,0.9043,0.9088,0.4964237532694651
0,274.559,273.489,0.9235,0.9276,0.7364641850173097
0,274.623,273.423,0.8727,0.8772,0.9529866468161912
0,274.719,273.46,0.8869,0.8923,0.7071194036699588
0,274.377,273.277,0.9053,0.9094,0.574147797667909
0,274.701,273.578,0.919,0.924,0.8075932148083188
0,274.963,273.762,0.8774,0.8828,0.9709936114779258
0,274.823,273.577,0.8892,0.8953,0.7517957202510542
0,274.628,273.528,0.9034,0.908,0.6458557713388364
0,274.866,273.663,0.9092,0.9148,0.8444291883568804
0,274.843,273.651,0.8777,0.8831,0.963452555153901
0,274.96,273.737,0.8914,0.897,0.7893084284643583
0,274.725,273.649,0.9032,0.9076,0.7098404653984797
0,275.095,273.752,0.8873,0.894,0.8734140098810503
0,275.046,273.77,0.8712,0.8772,0.9063586443892664
0,275.126,273.924,0.891,0.8962,0.8164902387665516
0,274.857,273.794,0.9034,0.9076,0.782162563158673
0,275.185,273.716,0.8569,0.8646,0.8857704210918103
0,275.226,273.892,0.8647,0.871,0.899586454089827
0,275.12,273.961,0.8943,0.8991,0.8533743939061761
0,274.947,273.894,0.9032,0.9071,0.837650420887867
0,275.256,273.711,0.8211,0.8293,0.8648254500772433
0,275.143,273.818,0.8632,0.8696,0.944512601143102
0,275.712,274.523,0.8978,0.903,0.8528670850902194
0,275.406,274.328,0.9022,0.9059,0.9144156771170582
0,275.839,274.255,0.8091,0.8165,0.8431156919029433
0,275.923,274.507,0.8629,0.8698,0.9453421402823594
0,272.95,271.99,0.8975,0.9006,0.8431185980941505
0,272.667,271.763,0.9345,0.9375,0.35412026533015867
0,272.445,271.314,0.8611,0.8653,0.21178333069906646
0,272.45,271.442,0.9403,0.9439,0.27045820948030164
0,272.412,271.394,0.8605,0.8635,0.9059677871648321
0,272.226,271.332,0.925,0.9274,0.43813238975593094
0,271.974,270.899,0.8577,0.862,0.23583716151794953
0,272.11,271.122,0.9385,0.9421,0.3520219952787139
0,271.642,270.761,0.861,0.8637,0.8564095792141048
0,271.986,271.1,0.9143,0.9167,0.41519132425446
0,271.87,270.802,0.8566,0.861,0.25162440792727386
0,271.969,270.929,0.9242,0.9284,0.5166066903580734
0,271.469,270.65,0.868,0.8703,0.8405032809369153
0,271.683,270.81,0.9026,0.9052,0.37622159453024223
0,271.816,270.743,0.8582,0.8627,0.2566401370498591
0,271.827,270.755,0.9073,0.9119,0.6018289629995973
0,271.566,270.763,0.8852,0.8872,0.8627114254103082
0,272.005,271.094,0.89,0.8926,0.36340758566890835
0,271.821,270.749,0.8689,0.8734,0.26184017987794006
0,271.745,270.695,0.9018,0.9062,0.6563621624102012
0,271.773,270.979,0.9058,0.9074,0.9487703752045806
0,271.994,271.126,0.9056,0.9078,0.36477415835173077
0,271.986,270.919,0.8785,0.8828,0.26821595549958455
0,271.672,270.604,0.8867,0.8914,0.7182566421764823
0,271.52,270.745,0.913,0.9147,1.0681200002039435
0,271.718,270.927,0.9345,0.9363,0.3863054661887597
0,271.977,270.93,0.8824,0.8865,0.2682287019522467
0,271.649,270.617,0.8833,0.8877,0.7811540128382272
0,271.461,270.7,0.9261,0.9277,1.0327103547082848
0,271.467,270.704,0.9356,0.9372,0.4188752020312747
0,271.887,270.849,0.8842,0.8883,0.2666341207242025
0,271.772,270.748,0.8772,0.8813,0.848429789989446
0,271.461,270.694,0.9337,0.9354,0.8940773862634028
0,271.478,270.728,0.9324,0.9339,0.43993871505560006
0,271.951,270.91,0.8862,0.8902,0.2695395471440299
0,272.093,271.062,0.8685,0.8721,0.9057592551992781
0,271.477,270.675,0.9191,0.9212,0.8861949799370835
0,271.549,270.81,0.9344,0.9358,0.4120010401105372
0,272.074,271.025,0.8891,0.8931,0.28179781066929077
0,272.33,271.295,0.8587,0.862,0.9599367775947953
0,272.284,271.398,0.883,0.8849,0.9115336021985081
0,272.291,271.519,0.9358,0.9375,0.4300130523675262
0,272.27,271.193,0.8916,0.8957,0.31157224944298006
0,272.417,271.389,0.8551,0.8581,1.0139870903927437
0,272.642,271.681,0.8446,0.848,0.8932715045402866
0,272.347,271.574,0.9357,0.9374,0.49702497794863704
0,272.155,271.079,0.8917,0.8959,0.3408202597217195
0,272.347,271.349,0.8524,0.8552,1.0626836381435045
0,272.772,271.844,0.8114,0.8142,0.8852348661367543
0,272.337,271.567,0.9352,0.9369,0.5327073975312671
0,272.21,271.127,0.8903,0.8945,0.3570222757006725
0,272.288,271.343,0.8526,0.8549,1.1072018987115888
0,272.816,271.971,0.7985,0.8003,0.9036356451999408
0,272.674,271.889,0.9341,0.9358,0.5139739360535963
0,272.395,271.314,0.8909,0.8949,0.3657982083586138
0,272.57,271.629,0.8539,0.8572,1.140872622149256
0,273.13,272.238,0.787,0.7885,0.9428118674572866
0,272.87,272.079,0.9329,0.9344,0.47569633870893735
0,272.839,271.753,0.8917,0.8963,0.3855269128601511
0,272.743,271.789,0.847,0.8502,1.1717712980477537
0,273.189,272.248,0.7777,0.7795,0.9951806682200347
0,272.925,272.135,0.933,0.9345,0.4785737229329078
0,272.998,271.926,0.8908,0.8951,0.43060866860752656
0,272.76,271.815,0.8354,0.8384,1.2028175778680794
0,273.993,272.889,0.7694,0.7733,1.034926911840435
0,273.842,273.006,0.9337,0.9356,0.5064219177802818
0,273.758,272.625,0.8899,0.8949,0.46873458316550504
0,273.603,272.558,0.8241,0.8281,1.232468376050945
0,274.364,273.17,0.759,0.7628,1.045976811653317
0,274.65,273.779,0.9346,0.937,0.555091697980452
0,274.258,273.085,0.8887,0.8936,0.5037172224969791
0,274.044,272.988,0.8081,0.8116,1.2548167315036225
0,273.226,272.277,0.7523,0.7539,1.0512244242427333
0,272.812,271.898,0.9385,0.9414,0.3517228105418263
0,272.375,271.227,0.8545,0.8589,0.2129682409385468
0,272.492,271.461,0.9354,0.9392,0.27537732049170716
0,272.802,271.772,0.8588,0.8628,0.9842463022540826
0,272.507,271.589,0.9279,0.9311,0.44126546782030573
0,272.026,270.924,0.8495,0.8539,0.2186447461671417
0,272.13,271.148,0.9373,0.9408,0.30113428132950604
0,272.104,271.2,0.8643,0.8665,0.9574073715285036
0,272.281,271.363,0.9183,0.9208,0.4384688961062137
0,271.907,270.814,0.8514,0.8559,0.2281535998531609
0,271.95,270.977,0.9357,0.9392,0.4405302524307486
0,271.537,270.694,0.8633,0.8657,0.9613868140496498
0,271.973,271.057,0.909,0.9118,0.44256942992765114
0,271.657,270.603,0.8519,0.8565,0.2387293316270082
0,271.769,270.783,0.9305,0.9343,0.5695396491156512
0,271.614,270.766,0.874,0.8764,0.9733799513595368
0,272.024,271.102,0.9021,0.9048,0.46533331973711717
0,271.738,270.668,0.85,0.8545,0.24698342451295802
0,271.808,270.757,0.9108,0.9152,0.6322499018523146
0,271.603,270.81,0.8944,0.8963,1.0018109140226277
0,272.041,271.136,0.8945,0.897,0.460930847945017
0,271.811,270.731,0.8505,0.8551,0.2553616678478379
0,271.807,270.761,0.9029,0.9072,0.6980076274772731
0,271.473,270.713,0.9079,0.9095,1.0505100110639207
0,271.544,270.718,0.8991,0.9013,0.4571502500854012
0,271.856,270.779,0.8558,0.8602,0.2678182661765231
0,271.869,270.809,0.8931,0.8975,0.7615002574783439
0,271.461,270.709,0.9146,0.9161,1.1100752040707074
0,271.461,270.702,0.9303,0.9319,0.4400139191263072
0,271.705,270.658,0.8645,0.8689,0.2851993290267319
0,271.618,270.601,0.8912,0.8954,0.821117710941045
0,271.461,270.723,0.9324,0.9338,1.0189278703736748
0,271.46,270.714,0.9348,0.9363,0.41999816451081673
0,271.667,270.629,0.8709,0.8752,0.31483483146640295
0,271.649,270.639,0.8869,0.891,0.8815116782999292
0,271.461,270.71,0.9313,0.9328,0.8794141220498336
0,271.465,270.728,0.9337,0.9351,0.4272050088460381
0,271.591,270.557,0.8768,0.8812,0.357609887168401
0,272.202,271.15,0.8781,0.8819,0.9369689445427337
0,271.606,270.822,0.9013,0.9031,0.8914989828330777
0,272.214,271.445,0.9325,0.9336,0.4748234616306283
0,271.715,270.663,0.8832,0.8877,0.3889980268491279
0,272.765,271.683,0.8725,0.8771,0.9893940846262487
0,272.779,271.87,0.8727,0.8755,0.8966154089316942
0,272.416,271.644,0.9318,0.9335,0.5009241178180113
0,272.31,271.202,0.8874,0.8917,0.3990753723238823
0,272.217,271.236,0.8662,0.8691,1.034940983924174
0,272.441,271.553,0.8347,0.8374,0.8880803842290689
0,272.424,271.66,0.9324,0.934,0.5166532404031958
0,272.281,271.185,0.8885,0.8927,0.3975853120076682
0,272.081,271.175,0.8601,0.8624,1.0704867615342653
0,272.817,271.918,0.8064,0.8088,0.9282663804663163
0,272.686,271.914,0.9333,0.9348,0.5059143540352721
0,272.561,271.461,0.8873,0.8914,0.39898869644577917
0,272.452,271.567,0.8545,0.8574,1.1025542361560778
0,272.976,272.117,0.7972,0.7987,1.0173271198625424
0,273.116,272.323,0.9329,0.9343,0.48076611279081033
0,272.927,271.819,0.8852,0.8899,0.38955377218520093
0,272.644,271.792,0.851,0.8532,1.1368230741384675
0,273.377,272.424,0.7813,0.7831,1.0966686891038224
0,273.309,272.506,0.9334,0.9352,0.5202225020776718
0,273.051,271.971,0.885,0.8892,0.4119812576160055
0,273.013,272.154,0.8527,0.8544,1.1632189381695077
0,273.947,272.861,0.7668,0.7707,1.1404323596743027
0,274.261,273.403,0.933,0.9348,0.6162925157928549
0,273.895,272.784,0.8873,0.8919,0.45074194551656277
0,273.655,272.726,0.8539,0.8568,1.187513676943707
0,274.315,273.134,0.7565,0.7603,1.158355146762656
0,274.547,273.679,0.9323,0.9347,0.7089031422555103
0,274.267,273.156,0.8891,0.8933,0.4927017381062851
0,274.083,273.097,0.8492,0.8521,1.2145183115538947
0,273.274,272.32,0.7526,0.7541,1.1733076534800366
0,272.918,271.981,0.9372,0.9403,0.33350048181591063
0,272.574,271.387,0.8516,0.8561,0.2552785609764803
0,272.567,271.437,0.9182,0.9228,0.29446411363717473
0,273.031,272.012,0.8601,0.8636,1.0577178751153553
0,272.593,271.662,0.9311,0.9344,0.40451351888769355
0,272.268,271.123,0.8442,0.8487,0.2580126750725273
0,272.332,271.263,0.9218,0.926,0.28255581671620783
0,272.507,271.566,0.8632,0.8667,1.0360718492043666
0,272.195,271.271,0.9261,0.9289,0.4296802169956102
0,271.81,270.722,0.8424,0.847,0.2573128948213713
0,271.788,270.791,0.9264,0.9303,0.3615149923776213
0,271.609,270.802,0.8655,0.8674,1.0250002804219585
